"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000147145",1.56637592487932,1.48793356770208,2.04868802805903,0.726286065678716,0.467663419808144,NA
"ENSG00000147155",87.3711711079361,0.312324858422259,0.227492869843299,1.37289954906013,0.169783576805442,0.499151563609249
"ENSG00000147162",2231.53815253644,-0.12894574456362,0.0921151542776975,-1.39983204256371,0.161563620063585,0.4883424952303
"ENSG00000147164",477.308184407521,0.0584682652665393,0.122826283381976,0.47602405329411,0.634057241811119,0.86668556430588
"ENSG00000147166",350.773924105785,0.0913900952879553,0.166216118580604,0.549826912506306,0.582438097811858,0.841937356731799
"ENSG00000147168",23.2299555799473,0.192714033744542,0.428985410127874,0.449232139822885,0.653264204783452,NA
"ENSG00000147174",42.4596628770613,-0.0442295115087007,0.35295498146667,-0.12531204779972,0.900276514603235,NA
"ENSG00000147180",17.0963492312242,-0.200711491670441,0.519414203023035,-0.386418951392324,0.699186416868538,NA
"ENSG00000147202",353.356157551214,-0.504812000057139,0.147914759784962,-3.4128575186887,0.000642855429138573,0.0152757857242205
"ENSG00000147223",1.84568769600655,-2.35283165780428,1.67164768106238,-1.40749255028966,0.159281384751108,NA
"ENSG00000147224",432.112595587167,-0.176370497034879,0.123901425414579,-1.42347431794861,0.154598701907862,0.477839202000086
"ENSG00000147231",46.3362424908565,-0.676881275699346,0.317485190979772,-2.132008972168,0.0330061089815264,NA
"ENSG00000147234",4.03568563767319,0.0135114081964458,0.983046755658226,0.0137444207192351,0.989033884178544,NA
"ENSG00000147251",33.2019532447372,0.14470787431835,0.364139310604611,0.397397012912665,0.691074717890748,NA
"ENSG00000147255",9.94749938143374,1.04838464806281,0.722489186261625,1.45107313437793,0.146759496515044,NA
"ENSG00000147256",78.2705865057557,0.809879837472051,0.380409453931543,2.12896874434092,0.0332568464269387,0.204111492945757
"ENSG00000147257",19.4711026386847,0.325777307690544,0.594151196355016,0.548307080233305,0.583481066629665,NA
"ENSG00000147274",1217.71600399235,-0.332144437037589,0.0956018896461114,-3.47424552241681,0.000512292040817204,0.0130351123040678
"ENSG00000147316",258.890505562975,-0.07355861521459,0.152955482313805,-0.480915192458918,0.630576774661611,0.864000305146729
"ENSG00000147324",65.1158301394151,0.126659040878563,0.262826151053429,0.481911865965023,0.629868556373646,0.863731759491272
"ENSG00000147364",264.835127346834,-0.0451599611969038,0.145590425782629,-0.310184965488932,0.756420302882065,0.922446177865192
"ENSG00000147378",2.27636386537582,-0.271413132972631,1.27155511142157,-0.213449759695589,0.830976172019106,NA
"ENSG00000147383",95.7501879512547,0.0271363173563099,0.227458608633922,0.11930222170656,0.905035923405037,0.97535917713918
"ENSG00000147394",45.2548422180022,0.189992443488259,0.330105942380252,0.575549904125643,0.564919450191346,NA
"ENSG00000147400",111.612688640995,0.0522220671134573,0.218790812151823,0.238684918255248,0.811349912282757,0.943695358253916
"ENSG00000147403",14204.768966972,-0.0719859551094315,0.0746195439784592,-0.964706446480188,0.334691865471417,0.67756827286079
"ENSG00000147408",64.9125288293884,0.595286892037021,0.274795066044777,2.16629396082396,0.0302887309171245,0.192458947114833
"ENSG00000147416",779.073816104504,-0.0602940133503483,0.111646538050181,-0.540043734479689,0.589166871915791,0.844572877215943
"ENSG00000147419",526.228741600537,0.0783801783104981,0.1142254102853,0.686188634514232,0.492594163868897,0.790055757593062
"ENSG00000147421",162.254072905407,0.0578656484500741,0.181526918619202,0.318771722068735,0.749899622990075,0.920228251782862
"ENSG00000147437",17.9644672242732,0.266919194703998,0.494843835037765,0.539400869132031,0.589610281469427,NA
"ENSG00000147439",79.4929750911202,0.107179576720484,0.245964522398154,0.43575217952363,0.663016542901319,0.880940557672422
"ENSG00000147443",12.975738381141,-0.289183467809963,0.643132680863175,-0.449648224098701,0.652964110042235,NA
"ENSG00000147454",1371.73261311461,-0.135493458228198,0.115904257689234,-1.16901191491591,0.242398830909712,0.592776728533404
"ENSG00000147457",519.051283873562,-0.0365865672930833,0.113319003847062,-0.322863474360059,0.746798639341098,0.918473792143566
"ENSG00000147459",91.8649800580977,-0.286618910855391,0.234496470268197,-1.22227388125536,0.221604072912013,0.569579343719488
"ENSG00000147465",2.39034037804168,1.02647137121145,1.33263755665216,0.770255472755958,0.441148363832439,NA
"ENSG00000147471",501.373559825773,-0.0340942537052884,0.120629778676795,-0.282635465962659,0.777456290426146,0.929955777034956
"ENSG00000147475",401.525540129801,0.1130271812055,0.122400960297145,0.923417438320019,0.355789707529997,0.694057826125974
"ENSG00000147481",13.4735307584173,0.549348110720608,0.549444667895372,0.999824264060775,0.317395561240802,NA
"ENSG00000147485",50.5482863826006,-0.595368326504114,0.375003017279217,-1.58763609643391,0.112368650923766,0.403021393229139
"ENSG00000147488",18.910053965253,-0.122258854483176,0.502082639300037,-0.243503449260104,0.807615413390186,NA
"ENSG00000147526",619.904977804698,0.404653730088978,0.121815491776187,3.32185770618118,0.000894202829008409,0.0193676586373366
"ENSG00000147533",286.338110397671,-0.0486468550520464,0.139070079741537,-0.349801015016724,0.726488037236386,0.910337956917035
"ENSG00000147535",44.1424561318088,-0.0621551728219422,0.324281335525526,-0.191670521897951,0.848000297952158,NA
"ENSG00000147536",25.8571598317333,0.111656452865618,0.404427124111047,0.27608547055553,0.782482419962783,NA
"ENSG00000147548",425.636600983593,-0.113510331545332,0.12482093014354,-0.909385400467679,0.363146725514049,0.700385773219537
"ENSG00000147570",9.17453645589615,0.285129354592832,0.685097382937108,0.416188065659283,0.677272391966169,NA
"ENSG00000147573",433.803481345706,-0.100151292851322,0.121662737328128,-0.823187896728071,0.410401150548737,0.734212346211376
"ENSG00000147576",1363.64500963474,-0.11296313644526,0.129759987223533,-0.870554466460158,0.383997467550277,0.717158539907573
